,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Are You Gonna Kiss Me Or Not,0.039,https://api.spotify.com/v1/audio-analysis/2TAcwD5KcV9uY3O1tLGV15,0.485,184920,0.701,2TAcwD5KcV9uY3O1tLGV15,0,8,0.0977,-3.807,1,0.0288,151.948,4,https://api.spotify.com/v1/tracks/2TAcwD5KcV9uY3O1tLGV15,audio_features,spotify:track:2TAcwD5KcV9uY3O1tLGV15,0.613
As She's Walking Away,0.46,https://api.spotify.com/v1/audio-analysis/1jxR2ZtJo0O3Zq993R4MV7,0.556,223840,0.655,1jxR2ZtJo0O3Zq993R4MV7,0,3,0.12,-5.909,1,0.031,183.981,4,https://api.spotify.com/v1/tracks/1jxR2ZtJo0O3Zq993R4MV7,audio_features,spotify:track:1jxR2ZtJo0O3Zq993R4MV7,0.334
Ask Me How I Know,0.356,https://api.spotify.com/v1/audio-analysis/66zGv3u5sEykCe0tt9zH1H,0.389,185864,0.201,66zGv3u5sEykCe0tt9zH1H,0.00104,8,0.0756,-16.998,0,0.0632,82.265,1,https://api.spotify.com/v1/tracks/66zGv3u5sEykCe0tt9zH1H,audio_features,spotify:track:66zGv3u5sEykCe0tt9zH1H,0.366
Ass Back Home,0.134,https://api.spotify.com/v1/audio-analysis/3bfqkspKABT4pPicm6wC9F,0.716,222213,0.838,3bfqkspKABT4pPicm6wC9F,0,10,0.148,-4.289,1,0.0513,130.034,4,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,audio_features,spotify:track:3bfqkspKABT4pPicm6wC9F,0.646
Aston Martin Music,0.0128,https://api.spotify.com/v1/audio-analysis/5W7xC99N2Zzfh69r7I7zWK,0.575,270627,0.591,5W7xC99N2Zzfh69r7I7zWK,0,10,0.0567,-5.519,0,0.235,171.823,4,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,audio_features,spotify:track:5W7xC99N2Zzfh69r7I7zWK,0.392
At Last,0.707,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,0.171,182400,0.33,4Hhv2vrOTy89HFRcjU3QOx,0.00381,5,0.302,-9.699,1,0.0329,174.431,3,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,audio_features,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,0.315
At My Best,0.00226,https://api.spotify.com/v1/audio-analysis/46xDHGYxW0Z2o20sOsWLAx,0.537,199973,0.77,46xDHGYxW0Z2o20sOsWLAx,0.00012,7,0.23,-6.638,0,0.242,169.948,4,https://api.spotify.com/v1/tracks/46xDHGYxW0Z2o20sOsWLAx,audio_features,spotify:track:46xDHGYxW0Z2o20sOsWLAx,0.227
At The Club,0.124,https://api.spotify.com/v1/audio-analysis/0NqZ65jPelNB13gzsvH2Ma,0.795,173054,0.668,0NqZ65jPelNB13gzsvH2Ma,0,7,0.0739,-7.288,0,0.093,92.029,4,https://api.spotify.com/v1/tracks/0NqZ65jPelNB13gzsvH2Ma,audio_features,spotify:track:0NqZ65jPelNB13gzsvH2Ma,0.372
Aw Naw,0.0639,https://api.spotify.com/v1/audio-analysis/53Dj5PCDhb22qWqmre3YQs,0.652,188707,0.859,53Dj5PCDhb22qWqmre3YQs,0,2,0.0777,-3.746,1,0.0358,109.971,4,https://api.spotify.com/v1/tracks/53Dj5PCDhb22qWqmre3YQs,audio_features,spotify:track:53Dj5PCDhb22qWqmre3YQs,0.491
Ayy Ladies,0.096,https://api.spotify.com/v1/audio-analysis/4P6BuLsqtg5uISdE77ypI9,0.905,211293,0.782,4P6BuLsqtg5uISdE77ypI9,0,10,0.0623,-3.604,0,0.164,96.055,4,https://api.spotify.com/v1/tracks/4P6BuLsqtg5uISdE77ypI9,audio_features,spotify:track:4P6BuLsqtg5uISdE77ypI9,0.798
B.E.D.,0.00505,https://api.spotify.com/v1/audio-analysis/21QaCM5SdwjGbAimqJUnmC,0.73,237147,0.473,21QaCM5SdwjGbAimqJUnmC,0,1,0.0932,-8.165,1,0.062,122.003,4,https://api.spotify.com/v1/tracks/21QaCM5SdwjGbAimqJUnmC,audio_features,spotify:track:21QaCM5SdwjGbAimqJUnmC,0.254
B.M.F. (Blowin' Money Fast),0.017,https://api.spotify.com/v1/audio-analysis/35QGdv6aFbIaLM0Ozr3rHt,0.743,250307,0.86,35QGdv6aFbIaLM0Ozr3rHt,0,2,0.22,-4.396,1,0.0549,139.967,4,https://api.spotify.com/v1/tracks/35QGdv6aFbIaLM0Ozr3rHt,audio_features,spotify:track:35QGdv6aFbIaLM0Ozr3rHt,0.333
Baby Be My Love Song,0.0677,https://api.spotify.com/v1/audio-analysis/6WCqjXvMxAN2yP4dzeoyhF,0.488,199747,0.709,6WCqjXvMxAN2yP4dzeoyhF,0,0,0.287,-6.063,1,0.046,168.05,4,https://api.spotify.com/v1/tracks/6WCqjXvMxAN2yP4dzeoyhF,audio_features,spotify:track:6WCqjXvMxAN2yP4dzeoyhF,0.469
Back In Time,0.996,https://api.spotify.com/v1/audio-analysis/3DoRDvjKb1CMgF1oyko1GX,0.236,169540,0.0164,3DoRDvjKb1CMgF1oyko1GX,0.869,5,0.102,-32.58,1,0.0854,133.171,4,https://api.spotify.com/v1/tracks/3DoRDvjKb1CMgF1oyko1GX,audio_features,spotify:track:3DoRDvjKb1CMgF1oyko1GX,0.191
Back Up,0.017,https://api.spotify.com/v1/audio-analysis/6o2g1BJvtYQssH84kBYs7y,0.877,265600,0.71,6o2g1BJvtYQssH84kBYs7y,0,7,0.1,-7.058,1,0.139,95.832,4,https://api.spotify.com/v1/tracks/6o2g1BJvtYQssH84kBYs7y,audio_features,spotify:track:6o2g1BJvtYQssH84kBYs7y,0.51
Backroad Song,0.0352,https://api.spotify.com/v1/audio-analysis/6naYpFIKihKbGg6lGxpveI,0.488,236787,0.833,6naYpFIKihKbGg6lGxpveI,0.0172,11,0.34,-6.571,1,0.0437,174.006,4,https://api.spotify.com/v1/tracks/6naYpFIKihKbGg6lGxpveI,audio_features,spotify:track:6naYpFIKihKbGg6lGxpveI,0.751
Bad At Love,0.06,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,0.675,181279,0.736,7y9iMe8SOB6z3NoHE2OfXl,0,0,0.0879,-3.604,1,0.0302,118.369,4,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,audio_features,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.607
Bad Blood,0.078,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,0.681,214148,0.715,3gbBpTdY8lnQwqxNCcf795,0,9,0.275,-6.318,1,0.0388,127.429,4,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,audio_features,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.593
Bad For You,0.378,https://api.spotify.com/v1/audio-analysis/0HVba4HUwHnGlkHNitXMEL,0.68,203573,0.571,0HVba4HUwHnGlkHNitXMEL,0,8,0.103,-7.054,1,0.222,145.021,4,https://api.spotify.com/v1/tracks/0HVba4HUwHnGlkHNitXMEL,audio_features,spotify:track:0HVba4HUwHnGlkHNitXMEL,0.0911
Bad Liar,0.177,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,0.95,214648,0.412,2fZQIJew3nkNe99s2PKzul,0,1,0.077,-6.592,1,0.0731,121.019,4,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,audio_features,spotify:track:2fZQIJew3nkNe99s2PKzul,0.73
Bad Romance,0.00305,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,0.697,294573,0.921,5P5cGNzqh6A353N3ShDK6Y,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,4,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,audio_features,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.721
Bad Things,0.192,https://api.spotify.com/v1/audio-analysis/1KzGj3xvi9IiY05kBlkm2G,0.677,239293,0.694,1KzGj3xvi9IiY05kBlkm2G,0,2,0.178,-4.752,1,0.128,137.847,4,https://api.spotify.com/v1/tracks/1KzGj3xvi9IiY05kBlkm2G,audio_features,spotify:track:1KzGj3xvi9IiY05kBlkm2G,0.287
Bag Of Money,0.107,https://api.spotify.com/v1/audio-analysis/1vBeIXlzbAieGoDqInav5j,0.947,229005,0.788,1vBeIXlzbAieGoDqInav5j,0.000691,10,0.108,-6.138,0,0.124,129.977,4,https://api.spotify.com/v1/tracks/1vBeIXlzbAieGoDqInav5j,audio_features,spotify:track:1vBeIXlzbAieGoDqInav5j,0.454
Bailando,0.165,https://api.spotify.com/v1/audio-analysis/5Y9fnynLlIvqtM710MHzfz,0.855,226800,0.664,5Y9fnynLlIvqtM710MHzfz,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,https://api.spotify.com/v1/tracks/5Y9fnynLlIvqtM710MHzfz,audio_features,spotify:track:5Y9fnynLlIvqtM710MHzfz,0.626
Bang My Head,0.0525,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,0.599,193333,0.869,53Y0kdCa1CZ9gRqEuknfwy,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.593
Bangarang,0.0145,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,0.716,215253,0.972,6VRhkROS2SZHGlp0pxndbJ,3.22e-05,7,0.317,-2.302,1,0.196,110.026,4,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,audio_features,spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.576
Barbie Tingz,0.0849,https://api.spotify.com/v1/audio-analysis/2qsQ8eVDPmobZpvDxQCVQu,0.917,191700,0.689,2qsQ8eVDPmobZpvDxQCVQu,0,6,0.603,-6.225,1,0.264,102.414,4,https://api.spotify.com/v1/tracks/2qsQ8eVDPmobZpvDxQCVQu,audio_features,spotify:track:2qsQ8eVDPmobZpvDxQCVQu,0.443
Barefoot Blue Jean Night,0.208,https://api.spotify.com/v1/audio-analysis/3ts6xK5GzfMAAriT9AIBmP,0.6,167427,0.808,3ts6xK5GzfMAAriT9AIBmP,0,4,0.196,-4.679,1,0.0403,172.016,4,https://api.spotify.com/v1/tracks/3ts6xK5GzfMAAriT9AIBmP,audio_features,spotify:track:3ts6xK5GzfMAAriT9AIBmP,0.809
Bartender,0.0611,https://api.spotify.com/v1/audio-analysis/5kxddRG1RZaZROadk7iC4D,0.675,238800,0.394,5kxddRG1RZaZROadk7iC4D,0,8,0.214,-8.539,1,0.133,104.987,4,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,audio_features,spotify:track:5kxddRG1RZaZROadk7iC4D,0.405
Bass Down Low,0.0886,https://api.spotify.com/v1/audio-analysis/4Xf7EL8G6FRYwvJADl0nf4,0.797,210600,0.624,4Xf7EL8G6FRYwvJADl0nf4,0,0,0.0499,-8.022,1,0.0628,113.035,4,https://api.spotify.com/v1/tracks/4Xf7EL8G6FRYwvJADl0nf4,audio_features,spotify:track:4Xf7EL8G6FRYwvJADl0nf4,0.834
Be Real,0.122,https://api.spotify.com/v1/audio-analysis/2aYzt5nE3tBUMahasMUoOl,0.762,206760,0.611,2aYzt5nE3tBUMahasMUoOl,0.000315,9,0.141,-5.462,0,0.0876,99.934,4,https://api.spotify.com/v1/tracks/2aYzt5nE3tBUMahasMUoOl,audio_features,spotify:track:2aYzt5nE3tBUMahasMUoOl,0.386
Beachin',0.344,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,0.527,191040,0.902,5dNGORzxFb5z3v7vSAFkTU,4.63e-05,6,0.0669,-5.352,1,0.0601,181.964,4,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,audio_features,spotify:track:5dNGORzxFb5z3v7vSAFkTU,0.709
"Beamer, Benz, Or Bentley",0.00402,https://api.spotify.com/v1/audio-analysis/0cNJ3huiV99wvUN1tmQLTL,0.652,208387,0.671,0cNJ3huiV99wvUN1tmQLTL,2.89e-05,4,0.598,-5.376,0,0.315,159.963,4,https://api.spotify.com/v1/tracks/0cNJ3huiV99wvUN1tmQLTL,audio_features,spotify:track:0cNJ3huiV99wvUN1tmQLTL,0.518
Beat It,0.0491,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,0.779,258040,0.867,1OOtq8tRnDM8kG2gqUPjAj,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,audio_features,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,0.915
Beat Of The Music,0.00898,https://api.spotify.com/v1/audio-analysis/3un2KQUaQ2brEpd8dK93wI,0.629,179293,0.808,3un2KQUaQ2brEpd8dK93wI,9.06e-06,9,0.0751,-4.125,1,0.0269,110.001,4,https://api.spotify.com/v1/tracks/3un2KQUaQ2brEpd8dK93wI,audio_features,spotify:track:3un2KQUaQ2brEpd8dK93wI,0.773
Beat This Summer,0.313,https://api.spotify.com/v1/audio-analysis/2EUHzmBZux7SSra71cGkIB,0.563,281453,0.722,2EUHzmBZux7SSra71cGkIB,0,6,0.393,-5.252,1,0.0407,150.039,4,https://api.spotify.com/v1/tracks/2EUHzmBZux7SSra71cGkIB,audio_features,spotify:track:2EUHzmBZux7SSra71cGkIB,0.801
Beating Heart,0.000232,https://api.spotify.com/v1/audio-analysis/1VpTwecl7EbQiGyVsvwFQE,0.42,192787,0.968,1VpTwecl7EbQiGyVsvwFQE,0,9,0.0796,-2.353,0,0.123,171.004,4,https://api.spotify.com/v1/tracks/1VpTwecl7EbQiGyVsvwFQE,audio_features,spotify:track:1VpTwecl7EbQiGyVsvwFQE,0.392
Beautiful,0.214,https://api.spotify.com/v1/audio-analysis/5TVirkSwFEXF1nLJEebe2I,0.666,178242,0.677,5TVirkSwFEXF1nLJEebe2I,0,2,0.0979,-5.743,1,0.0326,100.014,4,https://api.spotify.com/v1/tracks/5TVirkSwFEXF1nLJEebe2I,audio_features,spotify:track:5TVirkSwFEXF1nLJEebe2I,0.178
Beautiful Drug,0.0424,https://api.spotify.com/v1/audio-analysis/0vcfOQOvTCv8ckiRs8Xc1Z,0.61,191600,0.857,0vcfOQOvTCv8ckiRs8Xc1Z,2e-06,8,0.128,-5.267,0,0.0877,125.838,4,https://api.spotify.com/v1/tracks/0vcfOQOvTCv8ckiRs8Xc1Z,audio_features,spotify:track:0vcfOQOvTCv8ckiRs8Xc1Z,0.373
Beautiful Now,0.00661,https://api.spotify.com/v1/audio-analysis/2ISSQPb9LHHiV6ng2NXosL,0.631,218293,0.829,2ISSQPb9LHHiV6ng2NXosL,4.29e-05,11,0.0784,-4.094,0,0.0279,127.985,4,https://api.spotify.com/v1/tracks/2ISSQPb9LHHiV6ng2NXosL,audio_features,spotify:track:2ISSQPb9LHHiV6ng2NXosL,0.533
Beautiful Trauma,0.0868,https://api.spotify.com/v1/audio-analysis/2DlIwu1iDTILEMXA7MUotn,0.412,250053,0.619,2DlIwu1iDTILEMXA7MUotn,2.55e-06,7,0.4,-6.39,1,0.0725,95.977,4,https://api.spotify.com/v1/tracks/2DlIwu1iDTILEMXA7MUotn,audio_features,spotify:track:2DlIwu1iDTILEMXA7MUotn,0.234
Beer Money,0.0223,https://api.spotify.com/v1/audio-analysis/61voPX1C71rhwynuLQyajo,0.745,218147,0.805,61voPX1C71rhwynuLQyajo,1.06e-06,2,0.13,-5.549,1,0.0307,126.065,4,https://api.spotify.com/v1/tracks/61voPX1C71rhwynuLQyajo,audio_features,spotify:track:61voPX1C71rhwynuLQyajo,0.765
Beers Ago,0.0278,https://api.spotify.com/v1/audio-analysis/73hlXep4OHLx28ewDZXexh,0.567,206640,0.838,73hlXep4OHLx28ewDZXexh,1.27e-06,0,0.0912,-4.582,1,0.0286,144.051,4,https://api.spotify.com/v1/tracks/73hlXep4OHLx28ewDZXexh,audio_features,spotify:track:73hlXep4OHLx28ewDZXexh,0.803
Beez In The Trap,0.0199,https://api.spotify.com/v1/audio-analysis/4It00tEYLwpjQtAhqnjCPC,0.821,268493,0.789,4It00tEYLwpjQtAhqnjCPC,0.00114,1,0.0943,-5.998,1,0.209,150.027,4,https://api.spotify.com/v1/tracks/4It00tEYLwpjQtAhqnjCPC,audio_features,spotify:track:4It00tEYLwpjQtAhqnjCPC,0.66
Beg For It,0.164,https://api.spotify.com/v1/audio-analysis/0eJOr5krUsBTTgeytfXekh,0.479,224280,0.433,0eJOr5krUsBTTgeytfXekh,0,0,0.0732,-6.878,0,0.0455,58.396,4,https://api.spotify.com/v1/tracks/0eJOr5krUsBTTgeytfXekh,audio_features,spotify:track:0eJOr5krUsBTTgeytfXekh,0.324
Beggin' On Your Knees,0.00841,https://api.spotify.com/v1/audio-analysis/116kG9vvdUtoprjYtToONt,0.623,193547,0.869,116kG9vvdUtoprjYtToONt,0,5,0.0771,-3.376,1,0.0481,130.013,4,https://api.spotify.com/v1/tracks/116kG9vvdUtoprjYtToONt,audio_features,spotify:track:116kG9vvdUtoprjYtToONt,0.663
Bellas Finals: Price Tag / Don't You (Forget About Me)...,0.579,https://api.spotify.com/v1/audio-analysis/07o54snAilKYHsW8bGFe9x,0.476,216413,0.682,07o54snAilKYHsW8bGFe9x,0,0,0.129,-5.74,1,0.153,105.956,4,https://api.spotify.com/v1/tracks/07o54snAilKYHsW8bGFe9x,audio_features,spotify:track:07o54snAilKYHsW8bGFe9x,0.308
Beneath Your Beautiful,0.228,https://api.spotify.com/v1/audio-analysis/1wVcLKdJ4AFKPhKucNvEpy,0.558,271813,0.522,1wVcLKdJ4AFKPhKucNvEpy,0,2,0.104,-5.857,1,0.036,83.977,4,https://api.spotify.com/v1/tracks/1wVcLKdJ4AFKPhKucNvEpy,audio_features,spotify:track:1wVcLKdJ4AFKPhKucNvEpy,0.228
Best Day Of My Life,0.0629,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,0.673,194240,0.902,5Hroj5K7vLpIG4FNCRIjbP,0.000174,2,0.0552,-2.378,1,0.0347,100.016,4,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,audio_features,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.521
Best Friend's Brother,0.000398,https://api.spotify.com/v1/audio-analysis/5ilbsx6qkdgTZLptWIvXEV,0.613,218267,0.917,5ilbsx6qkdgTZLptWIvXEV,9.69e-06,8,0.159,-4.754,1,0.0637,140.001,4,https://api.spotify.com/v1/tracks/5ilbsx6qkdgTZLptWIvXEV,audio_features,spotify:track:5ilbsx6qkdgTZLptWIvXEV,0.77
Best I Ever Had,0.219,https://api.spotify.com/v1/audio-analysis/3fyMH1t6UPeR5croea9PrR,0.427,257760,0.861,3fyMH1t6UPeR5croea9PrR,0,1,0.277,-4.874,1,0.376,161.776,4,https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR,audio_features,spotify:track:3fyMH1t6UPeR5croea9PrR,0.581
Best Thing I Never Had,0.143,https://api.spotify.com/v1/audio-analysis/3lBRNqXjPp2j3JMTCXDTNO,0.545,253747,0.649,3lBRNqXjPp2j3JMTCXDTNO,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,https://api.spotify.com/v1/tracks/3lBRNqXjPp2j3JMTCXDTNO,audio_features,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,0.297
Betrayed,0.416,https://api.spotify.com/v1/audio-analysis/6NWl2m8asvH83xjuXVNsuG,0.823,187453,0.419,6NWl2m8asvH83xjuXVNsuG,0,10,0.105,-10.358,0,0.165,119.958,4,https://api.spotify.com/v1/tracks/6NWl2m8asvH83xjuXVNsuG,audio_features,spotify:track:6NWl2m8asvH83xjuXVNsuG,0.277
Better Than I Used To Be,0.0571,https://api.spotify.com/v1/audio-analysis/6kn1cBrCrZrPOogEHVg9NI,0.747,194627,0.645,6kn1cBrCrZrPOogEHVg9NI,0.000298,9,0.209,-7.864,1,0.123,94.965,4,https://api.spotify.com/v1/tracks/6kn1cBrCrZrPOogEHVg9NI,audio_features,spotify:track:6kn1cBrCrZrPOogEHVg9NI,0.513
Beware,0.217,https://api.spotify.com/v1/audio-analysis/6bxUnsSGZCmoHHU5auwtps,0.739,235187,0.553,6bxUnsSGZCmoHHU5auwtps,0,1,0.452,-6.013,1,0.174,97.219,4,https://api.spotify.com/v1/tracks/6bxUnsSGZCmoHHU5auwtps,audio_features,spotify:track:6bxUnsSGZCmoHHU5auwtps,0.062
Billionaire,0.297,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,0.633,211160,0.673,2M9ULmQwTaTGmAdXaXpfz5,0,6,0.206,-6.403,0,0.258,86.776,4,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,audio_features,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,0.659
Bills,0.139,https://api.spotify.com/v1/audio-analysis/1Oi2zpmL81Q0yScF1zxaC0,0.845,256027,0.576,1Oi2zpmL81Q0yScF1zxaC0,0,11,0.0764,-5.15,0,0.153,127.641,4,https://api.spotify.com/v1/tracks/1Oi2zpmL81Q0yScF1zxaC0,audio_features,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,0.461
"Bills, Bills, Bills",0.139,https://api.spotify.com/v1/audio-analysis/1Oi2zpmL81Q0yScF1zxaC0,0.845,256027,0.576,1Oi2zpmL81Q0yScF1zxaC0,0,11,0.0764,-5.15,0,0.153,127.641,4,https://api.spotify.com/v1/tracks/1Oi2zpmL81Q0yScF1zxaC0,audio_features,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,0.461
Birthday,0.261,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,0.675,226507,0.545,4NpDZPwSXmL0cCTaJuVrCw,0,7,0.162,-5.614,0,0.0443,60.048,4,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,audio_features,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,0.445
Birthday Song,0.0581,https://api.spotify.com/v1/audio-analysis/5qkWTBmDmZjogwIvbKtJQv,0.748,306600,0.586,5qkWTBmDmZjogwIvbKtJQv,0,1,0.156,-2.554,1,0.0512,140.067,4,https://api.spotify.com/v1/tracks/5qkWTBmDmZjogwIvbKtJQv,audio_features,spotify:track:5qkWTBmDmZjogwIvbKtJQv,0.161
Bittersweet,0.0348,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,0.356,357267,0.915,57iDDD9N9tTWe75x6qhStw,0,9,0.488,-5.93,1,0.0458,171.166,4,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,audio_features,spotify:track:57iDDD9N9tTWe75x6qhStw,0.555
Black,0.0538,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.709,232187,0.635,3GCdLUSnKSMJhs4Tj6CV3s,0.000139,5,0.098,-4.865,0,0.0461,96.825,4,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.536
Black Beatles,0.13,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.794,291893,0.646,6fujklziTHa8uoM5OQSfIo,0,0,0.14,-6.235,1,0.0614,145.931,4,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.322
Black Magic,0.0348,https://api.spotify.com/v1/audio-analysis/5y6pj7OeBFF0CVgZKhRbOG,0.777,211773,0.895,5y6pj7OeBFF0CVgZKhRbOG,0,4,0.317,-4.464,1,0.0618,111.987,4,https://api.spotify.com/v1/tracks/5y6pj7OeBFF0CVgZKhRbOG,audio_features,spotify:track:5y6pj7OeBFF0CVgZKhRbOG,0.826
Black Widow,0.181,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423,0.726,7pNC5ZIKtwUK0ReSpM3P9f,0.000189,3,0.111,-3.77,0,0.143,163.991,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527
Blackout,0.0108,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,0.734,136093,0.673,4anqYZt4APNlFwQixpbdZR,0,4,0.404,-7.223,1,0.381,99.97,4,https://api.spotify.com/v1/tracks/4anqYZt4APNlFwQixpbdZR,audio_features,spotify:track:4anqYZt4APNlFwQixpbdZR,0.415
Blase,0.0219,https://api.spotify.com/v1/audio-analysis/5suEtW2DUAfvroohjzgatb,0.897,285240,0.642,5suEtW2DUAfvroohjzgatb,1.31e-06,2,0.159,-8.828,1,0.0534,127.984,4,https://api.spotify.com/v1/tracks/5suEtW2DUAfvroohjzgatb,audio_features,spotify:track:5suEtW2DUAfvroohjzgatb,0.291
Bleed Red,0.346,https://api.spotify.com/v1/audio-analysis/3le02vCQLrhxWNi3C7AlDu,0.487,229840,0.668,3le02vCQLrhxWNi3C7AlDu,4.56e-05,10,0.107,-4.251,1,0.0321,90.083,4,https://api.spotify.com/v1/tracks/3le02vCQLrhxWNi3C7AlDu,audio_features,spotify:track:3le02vCQLrhxWNi3C7AlDu,0.184
Blessings,0.723,https://api.spotify.com/v1/audio-analysis/2VQc9orzwE6a5qFfy54P6e,0.714,221940,0.343,2VQc9orzwE6a5qFfy54P6e,5.48e-06,10,0.102,-7.641,1,0.38,72.348,4,https://api.spotify.com/v1/tracks/2VQc9orzwE6a5qFfy54P6e,audio_features,spotify:track:2VQc9orzwE6a5qFfy54P6e,0.372
Blood On The Leaves,0.385,https://api.spotify.com/v1/audio-analysis/42GcjriRK6srwHkfbkBqVl,0.415,359800,0.681,42GcjriRK6srwHkfbkBqVl,0,2,0.101,-4.104,0,0.189,171.893,4,https://api.spotify.com/v1/tracks/42GcjriRK6srwHkfbkBqVl,audio_features,spotify:track:42GcjriRK6srwHkfbkBqVl,0.364
Blurred Lines,0.00373,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,0.862,263827,0.608,0n4bITAu0Y0nigrz3MFJMb,6.14e-06,7,0.0856,-4.762,1,0.0402,120.002,4,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,audio_features,spotify:track:0n4bITAu0Y0nigrz3MFJMb,0.836
Bobby Bitch,0.0136,https://api.spotify.com/v1/audio-analysis/6j8lAie0mdUNreql5d5Ejz,0.921,160383,0.525,6j8lAie0mdUNreql5d5Ejz,0,11,0.313,-8.186,1,0.413,130.747,4,https://api.spotify.com/v1/tracks/6j8lAie0mdUNreql5d5Ejz,audio_features,spotify:track:6j8lAie0mdUNreql5d5Ejz,0.794
Bodak Yellow (Money Moves),0.00863,https://api.spotify.com/v1/audio-analysis/7xYqQPIvaj47pcyWQwGZqm,0.768,289625,0.903,7xYqQPIvaj47pcyWQwGZqm,0.0025,9,0.076,-2.741,1,0.0674,126.027,4,https://api.spotify.com/v1/tracks/7xYqQPIvaj47pcyWQwGZqm,audio_features,spotify:track:7xYqQPIvaj47pcyWQwGZqm,0.779
